# 2024-11-19 14:02:39
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.460107859507381178e+01;-5.005786542950801277e+00;8.730591022961945669e+00;2.633983199352089688e+00;-1.254816997782846021e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.778202311630967092e-01;7.460985059427390764e-01
2.470059068901974797e+01;-5.092720827501987735e+00;8.779017121411831326e+00;2.632792087221272226e+00;-1.140249941216008728e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.903048128771540171e-01;7.585830876567963843e-01
2.480000567272948686e+01;-5.179515383592003808e+00;8.827494374006677802e+00;2.631715070094269748e+00;-1.027631700361099354e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.817569515519755319e-01;6.741575088239343261e-01
2.489932576970079836e+01;-5.266177630361469575e+00;8.876013820079968752e+00;2.630749952146351767e+00;-9.169985223602140564e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.784475061876509949e-01;7.033965469905137935e-01
2.499855320589702856e+01;-5.352714893229522986e+00;8.924566742024813593e+00;2.629894514892844093e+00;-8.083860981748547045e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.765272656673860352e-01;7.014763064702488338e-01
2.509769021438826542e+01;-5.439134403893796765e+00;8.973144665293920852e+00;2.629146517551640194e+00;-7.018296254589353328e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.540184249405434747e-01;6.722966997201857975e-01
2.519673903973287210e+01;-5.525443300330432628e+00;9.021739358399610609e+00;2.628503697363178127e+00;-5.973638623898307881e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.818547441757630390e-01;6.722966997201857975e-01
2.529570194210318945e+01;-5.611648626794077721e+00;9.070342832913818043e+00;2.627963769874323674e+00;-4.950231727018217578e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.818547441757630390e-01;6.722966997201857975e-01
2.539458120115952511e+01;-5.697757333817879299e+00;9.118947343468079225e+00;2.627524429191857358e+00;-3.948415621271588252e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.556565503983162291e-01;6.960985059427390320e-01
2.549337911967661796e+01;-5.783776278213498934e+00;9.167545387753557762e+00;2.627183348211620029e+00;-2.968527065276130306e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.889640236272068341e-01;6.960985059427390320e-01
2.559209802692675950e+01;-5.869712223071086754e+00;9.216129706520995057e+00;2.626938178828512882e+00;-2.010899719421784752e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.889640236272068341e-01;6.960985059427390320e-01
2.569074028182419767e+01;-5.955571837759310760e+00;9.264693283580772487e+00;2.626786552133042463e+00;-1.075864265744909528e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.744153495914888108e-01;7.315498319070210531e-01
2.578930827583510421e+01;-6.041361697925339058e+00;9.313229345802868764e+00;2.626726078599644687e+00;-1.637484549760690454e-04;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;6.960985059427390320e-01
2.588780443565790534e+01;-6.127088285494843412e+00;9.361731363116865268e+00;2.626754348271056916e+00;7.251229204126576847e-04;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;6.960985059427390320e-01
2.598623122567869714e+01;-6.212757988672002796e+00;9.410193048511974467e+00;2.626868930944350922e+00;1.590428123465299467e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;6.960985059427390320e-01
2.608459115020650287e+01;-6.298377101939499845e+00;9.458608358036993735e+00;2.627067376362302475e+00;2.431848633869481552e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.173673596340665037e-01
2.618288675549346678e+01;-6.383951826058513745e+00;9.506971490800344426e+00;2.627347214414622378e+00;3.249069373920781753e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.173673596340665037e-01
2.628112063154497591e+01;-6.469488268068742443e+00;9.555276888970052340e+00;2.627705955353100364e+00;4.041778992766972139e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.173673596340665037e-01
2.637929541372487918e+01;-6.554992441288375993e+00;9.603519237773756601e+00;2.628141090024092463e+00;4.809670205750165434e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.306149199562141705e-01;7.173673596340665037e-01
2.647741378416116120e+01;-6.640470265314120546e+00;9.651693465498704327e+00;2.628650090122008898e+00;5.552440186039562728e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.411616209290769808e-01;7.397174594819188043e-01
2.657547847295738919e+01;-6.725927566021175252e+00;9.699794743491755966e+00;2.629230408466908919e+00;6.269791003105340023e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.475426673898972529e-01;6.960985059427390320e-01
2.667349225921551081e+01;-6.811370075563249138e+00;9.747818486159369300e+00;2.629879479309034540e+00;6.961430104373683529e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.475426673898972529e-01;6.960985059427390320e-01
2.677145797187560206e+01;-6.896803432372556664e+00;9.795760350967622543e+00;2.630594718662943698e+00;7.627070838039031950e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.395221991998794708e-01;7.673673596340665481e-01
2.686937849037828130e+01;-6.982233181159810620e+00;9.843616238442205457e+00;2.631373524673950470e+00;8.266433009760227463e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.673673596340665481e-01
2.696725674515568727e+01;-7.067664772914243443e+00;9.891382292168412249e+00;2.632213278018390668e+00;8.879243468705031589e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.673673596340665481e-01
2.706509571795692537e+01;-7.153103564903574352e+00;9.939054898791141568e+00;2.633111342339838234e+00;9.465236722872888420e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.673673596340665481e-01
2.716289844201414994e+01;-7.238554820674035106e+00;9.986630688014914270e+00;2.634065064723075444e+00;1.002415557560931703e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.726066800205538243e+01;-7.324023710050363789e+00;1.003410653260385388e+01;2.635071776206687755e+00;1.055575177781788512e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.735840753417044269e+01;-7.409515309135795036e+00;1.008147954838168658e+01;2.636128792335328708e+00;1.105978669533019820e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.745612022553642717e+01;-7.495034600312081352e+00;1.012874709423176611e+01;2.637233413752747779e+00;1.153603198537482208e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.029204679174070103e-01;7.514763064702487672e-01
2.755380931400917888e+01;-7.580586472239470019e+00;1.017590677209704353e+01;2.638382926835779685e+00;1.198427027510535342e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.765147808758752035e+01;-7.666175719856710202e+00;1.022295642698007256e+01;2.639574604369346211e+00;1.240429584148983709e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.774912988375695377e+01;-7.751807044381063605e+00;1.026989414694303271e+01;2.640805706262864039e+00;1.279591528801459106e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.397174594819188043e-01
2.784676808871964582e+01;-7.837485053308291150e+00;1.031671826310770612e+01;2.642073480307558953e+00;1.315894821025210930e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.794439613651776355e+01;-7.923214260412663634e+00;1.036342734965547940e+01;2.643375162973859549e+00;1.349322785003642146e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.029204679174070103e-01;8.014763064702488116e-01
2.804201750805714966e+01;-8.008999085746950186e+00;1.041002022382735959e+01;2.644707980248636403e+00;1.379860173379054457e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
2.813963573003853469e+01;-8.094843855642425368e+00;1.045649594592395104e+01;2.646069148510913127e+00;1.407493228877608991e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.823725437380356595e+01;-8.180752802708875393e+00;1.050285381930548212e+01;2.647455875444910234e+00;1.432209743627447206e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.833487705410291824e+01;-8.266730065834574148e+00;1.054909339039177318e+01;2.648865360989136164e+00;1.453999115610370499e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.843250742779403950e+01;-8.352779690186327599e+00;1.059521444866226858e+01;2.650294798319590139e+00;1.472852402156184758e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.853014919247584658e+01;-8.438905627209420501e+00;1.064121702665602420e+01;2.651741374865871581e+00;1.488762370025312198e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
2.862780608506809799e+01;-8.525111734627648374e+00;1.068710139997168795e+01;2.653202273357622154e+00;1.501723541592193262e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
2.872548188034300765e+01;-8.611401776443321054e+00;1.073286808726753172e+01;2.654674672899380639e+00;1.511732237411663599e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
2.882318038941673066e+01;-8.697779422937243154e+00;1.077851785026143538e+01;2.656155750072019206e+00;1.518786614521585622e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
2.892090545820851233e+01;-8.784248250668731828e+00;1.082405169373088505e+01;2.657642680057782147e+00;1.522886700321532741e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.901866096587518840e+01;-8.870811742475599004e+00;1.086947086551298369e+01;2.659132637786934872e+00;1.524034422127389099e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.911645082322887745e+01;-8.957473287474160273e+00;1.091477685650443341e+01;2.660622799103375069e+00;1.522233631793067955e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.921427897114566363e+01;-9.044236181059259749e+00;1.095997140066154607e+01;2.662110341946141823e+00;1.517490125855668059e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.688115210812247469e-01;7.880780377527212277e-01
2.931214937897296480e+01;-9.131103624904207905e+00;1.100505647500025574e+01;2.663592447545137354e+00;1.509811660990328062e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.688115210812247469e-01;8.380780377527212721e-01
2.941006604294359406e+01;-9.218078726960847291e+00;1.105003429959609562e+01;2.665066301627655232e+00;1.499207964169781311e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.740307230102049241e-01;8.225865615630466587e-01
2.950803298460411739e+01;-9.305164501459520565e+00;1.109490733758421044e+01;2.666529095632860891e+00;1.485690738293428230e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
2.960605424926540152e+01;-9.392363868909070490e+00;1.113967829515935826e+01;2.667978027932312202e+00;1.469273663149691343e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
2.970413390448303304e+01;-9.479679656096838158e+00;1.118435012157590513e+01;2.669410305053387944e+00;1.449972391282854274e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.529204679174069659e-01;8.014763064702488116e-01
2.980227603857538554e+01;-9.567114596088684308e+00;1.122892600914781802e+01;2.670823142902807756e+00;1.427804539386861270e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
2.990048475918689874e+01;-9.654671328228962679e+00;1.127340939324868785e+01;2.672213767988250943e+00;1.402789675302351310e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
2.999876419190421828e+01;-9.742352398140537773e+00;1.131780395231170289e+01;2.673579418635299465e+00;1.374949300483152385e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.809314568454588379e-01;7.794872953983006392e-01
3.009711847893272463e+01;-9.830160257724772421e+00;1.136211360782967184e+01;2.674917346197320800e+00;1.344306828362551443e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.673673596340665481e-01
3.019555177784086908e+01;-9.918097265161543774e+00;1.140634252435500606e+01;2.676224816256207450e+00;1.310887558774171541e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.240307230102048797e-01;7.932972396817014049e-01
3.029406826037965317e+01;-1.000616568490921843e+01;1.145049510949972849e+01;2.677499109811707356e+00;1.274718648648136797e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
3.039267211138459146e+01;-1.009436768770468262e+01;1.149457601393547002e+01;2.678737524457501795e+00;1.235829079270692882e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
3.049136752776718495e+01;-1.018270535056331916e+01;1.153859013139347489e+01;2.679937375542114530e+00;1.194249620408495589e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
3.059015871760301764e+01;-1.027118065677901271e+01;1.158254259866459179e+01;2.681095997313167167e+00;1.150012791544019128e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.644977785037979423e-01;8.130536170566396992e-01
3.068904989932337912e+01;-1.035979549592416227e+01;1.162643879559928273e+01;2.682210744043299844e+00;1.103152820535543803e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.352084566224525775e-01;7.630536170566396548e-01
3.078804530101713510e+01;-1.044855166384966516e+01;1.167028434510761592e+01;2.683278991136628377e+00;1.053705600260828462e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.514486053412639865e-01;7.792937657754510639e-01
3.088714915984950338e+01;-1.053745086268492059e+01;1.171408511315928180e+01;2.684298136214888775e+00;1.001708643262408036e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.355442600423335087e-01;7.841000985951752655e-01
3.098636572160424407e+01;-1.062649470083784209e+01;1.175784720878356104e+01;2.685265600181899082e+00;9.472010348063459456e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.355442600423335087e-01;7.841000985951752655e-01
3.108569924035551324e+01;-1.071568469299482729e+01;1.180157698406935118e+01;2.686178828266013063e+00;8.902233851659634156e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.355442600423335087e-01;7.841000985951752655e-01
3.118515397827566815e+01;-1.080502226012080413e+01;1.184528103416517375e+01;2.687035291040515528e+00;8.308177808694016189e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.911616209290770252e-01;7.897174594819188487e-01
3.128473420558482943e+01;-1.089450872945919357e+01;1.188896619727913517e+01;2.687832485420829087e+00;7.690154110550169106e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.644977785037978313e-01;8.130536170566396992e-01
3.138444420064819695e+01;-1.098414533453191488e+01;1.193263955467897297e+01;2.688567911106794828e+00;7.039992426222469769e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;7.630536170566396548e-01
3.148428825120780061e+01;-1.107393321388037677e+01;1.197630843552397195e+01;2.689237402563450008e+00;6.317259159561239637e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
3.158427072140247560e+01;-1.116387332530024779e+01;1.201998074601941369e+01;2.689830344730653522e+00;5.458820792398394808e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
3.168439624370529728e+01;-1.125396619782388008e+01;1.206366592127204918e+01;2.690329863713081249e+00;4.427065446970510944e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.029204679174070103e-01;7.514763064702487672e-01
3.178466977787100234e+01;-1.134421185343161476e+01;1.210737522575073832e+01;2.690717666908192474e+00;3.216413742101600221e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.188509661110057536e+01;-1.143460980613316380e+01;1.215112175681194273e+01;2.690975580130881895e+00;1.829177328015551326e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.198568235955860573e+01;-1.152515906196760831e+01;1.219492044469971681e+01;2.691085577983133081e+00;2.679456227107505960e-04;1.000000000000000000e+00;0.000000000000000000e+00;8.809314568454588157e-01;8.001979735169553187e-01
3.208643297228782387e+01;-1.161585811900340559e+01;1.223878805254571489e+01;2.691029797315612093e+00;-1.464490674717291519e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.595577654384848332e-01;8.581136039913266345e-01
3.218735473784281709e+01;-1.170670496733839450e+01;1.228274317636918944e+01;2.690790551676939035e+00;-3.365126663007567652e-03;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;8.514763064702488560e-01
3.228845429395752120e+01;-1.179769708909979364e+01;1.232680624507699108e+01;2.690350346790555847e+00;-5.430729820687267735e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.805677357797494498e-01;8.291235743325912066e-01
3.238973864055260776e+01;-1.188883145844418365e+01;1.237099952046356677e+01;2.689691897122879816e+00;-7.657825763297953538e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.805677357797494498e-01;8.291235743325912066e-01
3.249121515637958169e+01;-1.198010454155752669e+01;1.241534709721096519e+01;2.688798143631016213e+00;-1.004268284462773130e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.875721758410470841e-01;8.154173362752341614e-01
3.259289161958750469e+01;-1.207151229665515402e+01;1.245987490288881894e+01;2.687652272803481956e+00;-1.258129527049657061e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.514486053412639865e-01;8.292937657754511083e-01
3.269477623248666731e+01;-1.216305017398178023e+01;1.250461069795437297e+01;2.686237737133519321e+00;-1.526936440759507109e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.529204679174069437e-01;8.221869845889034911e-01
3.279687765076990047e+01;-1.225471311581149614e+01;1.254958407575246859e+01;2.684538277189323363e+00;-1.810227799948812763e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.975426673898972085e-01;7.460985059427390764e-01
3.289920501743770842e+01;-1.234649555644776164e+01;1.259482646251553284e+01;2.682537945468971952e+00;-2.107508703303831443e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.673673596340665481e-01
3.300176800165660751e+01;-1.243839142222341287e+01;1.264037111736360330e+01;2.680221132250598437e+00;-2.418248005082098903e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.173673596340665037e-01
3.310457684276170909e+01;-1.253039413150066750e+01;1.268625313230430862e+01;2.677572593666658118e+00;-2.741875477332814115e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.173673596340665037e-01
3.320764239959395780e+01;-1.262249659467109630e+01;1.273250943223287024e+01;2.674577482246615290e+00;-3.077778697090303994e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.688115210812247469e-01;7.173673596340665037e-01
3.331097620533964943e+01;-1.271469121415568360e+01;1.277917877493212018e+01;2.671221380182980276e+00;-3.425299662543725837e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.688115210812247469e-01;7.173673596340665037e-01
3.341459052801398144e+01;-1.280696988440475259e+01;1.282630175107247439e+01;2.667490335579814520e+00;-3.783729959335514759e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.173673596340665037e-01
3.351849843670248674e+01;-1.289932399189802226e+01;1.287392078421196473e+01;2.663370904406404449e+00;-4.150168603766224429e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.118722990477317270e-01;7.397174594819188043e-01
3.362271387337487738e+01;-1.299174441514457534e+01;1.292208013021816626e+01;2.658854619949188702e+00;-4.505534921471032045e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.372725124437241817e+01;-1.308422152468287081e+01;1.297082483399734443e+01;2.653967194615452385e+00;-4.810325643469270940e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.383212221736114600e+01;-1.317674518308076337e+01;1.302019378792865645e+01;2.648782769548436722e+00;-5.033093318910449726e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.393733343227904697e+01;-1.326930474493545908e+01;1.307021505594304145e+01;2.643394408895139325e+00;-5.166486263320385630e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.404288621192088726e+01;-1.336188905687353490e+01;1.312090563172465352e+01;2.637893952009711551e+00;-5.213318732514787834e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.414877636604089872e+01;-1.345448645755096884e+01;1.317227143871084039e+01;2.632370906142066147e+00;-5.176904635854642084e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
3.425499398641333926e+01;-1.354708477765309027e+01;1.322430733009216297e+01;2.626912457098427023e+00;-5.060441057203344389e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;7.630536170566396548e-01
3.436152324146423354e+01;-1.363967133989461722e+01;1.327699708881237761e+01;2.621603571583130510e+00;-4.866882180927796508e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;7.630536170566396548e-01
3.446834217851847626e+01;-1.373223295901963859e+01;1.333031342756845206e+01;2.616527190949900827e+00;-4.598816039204860207e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;7.630536170566396548e-01
3.457542254116997071e+01;-1.382475594180161593e+01;1.338421798881053348e+01;2.611764516249443169e+00;-4.258343264708820686e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
3.468272960881285627e+01;-1.391722608704339237e+01;1.343866134474199114e+01;2.607395384784154668e+00;-3.846956553674901746e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
3.479022206500225423e+01;-1.400962868557717655e+01;1.349358299731939681e+01;2.603498738941082191e+00;-3.365418976336886914e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;7.630536170566396548e-01
3.489785190107658508e+01;-1.410194852026456580e+01;1.354891137825252123e+01;2.600153188921312530e+00;-2.813638634143651729e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.644977785037978535e-01;8.130536170566396992e-01
3.500556436140218608e+01;-1.419416986599651764e+01;1.360456384900433946e+01;2.597437672154726762e+00;-2.190536473793724265e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;8.079019048177285001e-01
3.511329793672875610e+01;-1.428627648969337294e+01;1.366044670079101842e+01;2.595432213693105172e+00;-1.493903340466417283e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.375198621800485910e-01
3.522098441250708589e+01;-1.437825165030485408e+01;1.371645515458193998e+01;2.594218793707438131e+00;-7.202415972330625943e-03;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.375198621800485910e-01
3.532854897965880525e+01;-1.447007809881002949e+01;1.377247336109967257e+01;2.593882330343566078e+00;1.354141272596189440e-03;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.375198621800485910e-01
3.543591041624929261e+01;-1.456173807821738997e+01;1.382837440082001912e+01;2.594511788546844056e+00;1.079703244991666103e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.875198621800486354e-01
3.554298134985463520e+01;-1.465321332356476347e+01;1.388402028397194243e+01;2.596201427936196016e+00;2.121108220642383552e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.875198621800486354e-01
3.564966861220224104e+01;-1.474448506191937192e+01;1.393926195053763806e+01;2.599052052133794533e+00;3.265108239244721849e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.784519810010688046e-01
3.575587371957336558e+01;-1.483553401237779212e+01;1.399393930830236421e+01;2.603161588944151283e+00;4.498919486634463116e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.784519810010688046e-01
3.586149484071069082e+01;-1.492634038606599489e+01;1.404788394406815755e+01;2.608593804205822320e+00;5.795112175061313542e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.784519810010688046e-01
3.596643150366094233e+01;-1.501688388613933078e+01;1.410092711352101880e+01;2.615378192315355399e+00;7.140689131515752519e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.853759999510830037e-01;9.031900788606499475e-01
3.607058646824811632e+01;-1.510714370778251237e+01;1.415290231188616943e+01;2.623541546584501116e+00;8.542627730710490586e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.794186722244904830e-01;8.779745107773322399e-01
3.617386629651442576e+01;-1.519709853820962131e+01;1.420364530558527960e+01;2.633118361233553806e+00;1.001338782891857682e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.632482487040921582e-01;8.810623276136591020e-01
3.627618192769522665e+01;-1.528672655666413327e+01;1.425299413223641487e+01;2.644151040905823535e+00;1.156607485321253237e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;9.195221055195972326e-01
3.637744928185831839e+01;-1.537600543441887702e+01;1.430078910065409481e+01;2.656689979400836066e+00;1.321442473498082859e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;9.279745107773322843e-01
3.647758990015642411e+01;-1.546491233477607885e+01;1.434687279084923617e+01;2.670793611841501658e+00;1.497280804159409340e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.525742634933852759e-01
3.657653162974882122e+01;-1.555342391306733774e+01;1.439109005402918662e+01;2.686528408328207274e+00;1.685617387298004310e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.525742634933852759e-01
3.667420936148414512e+01;-1.564151631665360576e+01;1.443328801259772476e+01;2.703968767212366231e+00;1.887990957367786937e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.817538702434483122e-01
3.677056582831718856e+01;-1.572916518492523430e+01;1.447331606015503169e+01;2.723196753822109795e+00;2.105958505813955994e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.576315877511317964e-01
3.686555247204272234e+01;-1.581634564930192788e+01;1.451102586149771945e+01;2.744301615623033097e+00;2.341054226713348285e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.317538702434482678e-01
3.695913038511679360e+01;-1.590303233323279031e+01;1.454627135261883808e+01;2.767378987481995622e+00;2.594728158548895713e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.460985059427390542e-01
3.705127133289967389e+01;-1.598919935219628741e+01;1.457890874070782949e+01;2.792529681508671313e+00;2.868258928040355871e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.722966997201858641e-01
3.714195885934336161e+01;-1.607482031370025766e+01;1.460879650415058428e+01;2.819857936287747613e+00;3.162634554554510924e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.237408611673440406e-01;9.025742634933853203e-01
3.723118947565255610e+01;-1.615986831728192286e+01;1.463579539252940087e+01;2.849468982833897712e+00;3.478395544447016041e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;8.587887158713760627e-01
